product_id,product_name,product_category,subcategory,brand_name,price,available_stock,rating,is_active,launch_date,discount_eligible,avg_shipping_cost,product_weight_kg
P1746,Cotton Shirt,fashion,footwear,Verve,113.13,953,3.03,yes,2023-03-03,yes,20.45,0.48
P1747,Rubik's Cube,toys,educational,UrbanEdge,85.05,337,3.11,yes,2023-07-30,no,6.72,0.3
P1748,Board Game,toys,educational,Verve,11.95,38,3.68,yes,2024-08-14,no,4.56,1.55
P1749,Denim Jeans,fashion,footwear,Nova,59.67,406,4.26,yes,2025-01-04,no,15.31,0.97
P1750,Organic Oats,groceries,beverages,Optima,4.34,395,2.44,no,2024-08-12,no,23.99,1.75
P1751,Decorative Vase,home_decor,storage,UrbanEdge,137.49,479,3.52,yes,2025-01-10,yes,23.58,1.09
P1752,Energy Drink,groceries,beverages,Optima,37.16,12,1.94,yes,2023-09-22,yes,9.05,2.88
P1753,Action Figure,toys,action_figures,GlowCo,68.94,267,2.22,yes,2023-01-31,yes,16.01,0.42
P1754,Decorative Vase,home_decor,lighting,Acme,187.8,502,3.22,yes,2024-07-16,no,11.07,3.69
P1755,Noise Cancelling Headphones,electronics,mobile,Acme,353.73,227,1.04,yes,2024-11-15,no,7.98,1.73
P1756,Portable Speaker,electronics,mobile,PlaySphere,207.77,184,1.67,yes,2023-10-10,no,5.03,0.83
P1757,Noise Cancelling Headphones,electronics,audio,GlowCo,172.5,750,1.92,yes,2024-11-25,yes,8.09,2.33
P1758,Noise Cancelling Headphones,electronics,camera,Zenith,351.16,666,1.28,yes,2023-01-31,no,14.45,1.97
P1759,Cotton Shirt,fashion,women_dresses,Optima,61.83,575,4.22,yes,2025-02-02,no,3.27,0.51
P1760,Lego Set,toys,puzzles,GlowCo,80.14,708,4.91,yes,2024-06-18,yes,19.45,1.72
P1761,Wireless Mouse,electronics,laptop,PlaySphere,491.04,859,2.06,yes,2024-06-11,yes,0.3,1.63
P1762,Portable Speaker,electronics,mobile,Natura,459.89,89,1.52,yes,2023-05-13,yes,18.59,2.33
P1763,Shampoo Pack,beauty,skincare,Verve,27.15,879,3.93,yes,2024-07-28,yes,10.51,0.73
P1764,Bluetooth Earbuds,electronics,laptop,Verve,115.31,816,2.67,yes,2023-04-18,no,5.16,1.71
P1765,Portable Speaker,electronics,laptop,GlowCo,450.97,542,3.55,yes,2023-10-03,yes,6.43,2.59
P1766,Lego Set,toys,action_figures,UrbanEdge,19.92,860,4.52,yes,2023-07-29,no,19.99,1.21
P1767,Lego Set,toys,puzzles,Optima,24.86,786,2.42,yes,2024-04-11,yes,1.49,0.56
P1768,Noise Cancelling Headphones,electronics,camera,PlaySphere,463.43,372,2.37,yes,2024-09-03,yes,14.19,1.31
P1769,Denim Jeans,fashion,women_dresses,GlowCo,22.04,472,4.27,yes,2023-08-21,no,15.28,0.45
P1770,Smartphone,electronics,audio,PlaySphere,144.1,949,3.69,yes,2023-06-22,no,10.01,1.3
P1771,Cotton Shirt,fashion,women_dresses,Nova,127.87,281,4.5,yes,2023-11-03,no,8.81,0.34
P1772,Stuffed Animal,toys,educational,Acme,58.65,37,4.66,yes,2024-05-13,no,22.02,0.83
P1773,Leather Jacket,fashion,footwear,Verve,103.12,694,2.78,yes,2024-03-30,yes,6.73,0.88
P1774,Stuffed Animal,toys,educational,Zenith,32.56,657,3.71,yes,2023-05-10,yes,2.44,0.85
P1775,Casual Dress,fashion,women_dresses,UrbanEdge,79.61,131,4.48,yes,2024-07-05,yes,8.56,0.78
P1776,Face Serum,beauty,haircare,Zenith,33.0,995,3.42,yes,2025-02-07,yes,17.04,0.33
P1777,Leather Jacket,fashion,men_shirts,Verve,95.65,256,3.98,yes,2023-01-25,yes,17.57,0.27
P1778,Action Figure,toys,puzzles,GlowCo,14.14,117,1.73,yes,2024-10-10,yes,5.49,0.26
P1779,Lego Set,toys,educational,Zenith,92.01,766,2.64,yes,2023-09-20,no,8.22,1.68
P1780,Rubik's Cube,toys,educational,PixelHaus,14.55,90,4.84,yes,2024-07-21,yes,1.58,0.71
P1781,Stuffed Animal,toys,puzzles,UrbanEdge,51.65,430,1.61,yes,2024-01-28,yes,4.04,0.78
P1782,Noise Cancelling Headphones,electronics,mobile,UrbanEdge,439.32,271,3.34,yes,2023-10-26,yes,0.09,2.26
P1783,Denim Jeans,fashion,men_shirts,Optima,136.68,550,2.47,yes,2024-03-11,yes,16.24,0.6
P1784,Wireless Mouse,electronics,camera,GlowCo,261.7,501,2.78,yes,2023-02-06,no,5.77,1.26
P1785,Rubik's Cube,toys,puzzles,Verve,96.12,154,2.59,yes,2025-01-30,yes,9.66,1.02
P1786,Energy Drink,groceries,snacks,Zenith,23.3,28,2.68,yes,2024-05-09,yes,0.57,1.18
P1787,Formal Shoes,fashion,footwear,Acme,29.46,284,1.29,no,2023-09-17,no,23.34,0.61
P1788,Formal Shoes,fashion,women_dresses,Zenith,135.16,106,3.18,yes,2023-03-22,no,15.52,0.64
P1789,Portable Speaker,electronics,mobile,Zenith,138.08,89,4.84,yes,2024-01-06,yes,9.49,2.42
P1790,Wooden Bookshelf,home_decor,furniture,Optima,61.81,213,4.48,yes,2024-04-21,no,6.22,4.84
P1791,Noise Cancelling Headphones,electronics,camera,Verve,462.21,540,3.23,yes,2024-02-13,yes,20.12,0.95
P1792,Casual Dress,fashion,men_shirts,Natura,64.85,700,2.33,yes,2024-11-28,no,22.25,0.91
P1793,Dish Soap,groceries,beverages,Nova,33.88,744,1.81,no,2024-11-03,no,11.11,1.33
P1794,Lipstick Set,beauty,haircare,Acme,44.14,900,1.19,no,2024-06-08,no,13.51,0.15
P1795,Moisturizer,beauty,haircare,Acme,38.32,463,1.9,yes,2023-03-04,yes,2.59,0.91
P1796,Bluetooth Earbuds,electronics,mobile,GlowCo,332.3,361,1.99,yes,2024-02-28,yes,10.8,1.42
P1797,Rubik's Cube,toys,puzzles,Verve,43.24,205,1.39,yes,2024-12-12,no,0.63,1.51
P1798,Portable Speaker,electronics,mobile,Nova,232.93,338,3.59,yes,2023-05-05,no,11.93,1.08
P1799,Hair Oil,beauty,haircare,Optima,55.64,353,2.92,no,2024-06-01,yes,13.71,0.84
P1800,Organic Oats,groceries,snacks,Optima,13.72,603,1.32,no,2023-02-18,no,16.24,1.79
P1801,Wooden Bookshelf,home_decor,furniture,UrbanEdge,56.89,631,4.92,yes,2023-07-22,no,6.76,1.63
P1802,Moisturizer,beauty,makeup,PlaySphere,27.63,889,4.95,yes,2023-01-17,no,18.3,0.69
P1803,Storage Rack,home_decor,furniture,Optima,135.21,147,4.68,yes,2023-01-30,no,14.43,4.07
P1804,Leather Jacket,fashion,women_dresses,Zenith,124.28,533,4.34,yes,2024-04-15,yes,2.23,0.32
P1805,Rubik's Cube,toys,action_figures,PixelHaus,10.51,726,3.67,yes,2024-08-14,no,10.38,1.56
P1806,Smartphone,electronics,audio,Nova,166.48,441,3.15,yes,2023-11-07,yes,21.68,1.29
P1807,Dish Soap,groceries,beverages,PixelHaus,21.21,484,1.49,yes,2024-12-31,yes,23.95,1.53
P1808,Rubik's Cube,toys,puzzles,Nova,93.95,605,4.01,no,2024-08-13,yes,12.87,0.85
P1809,Noise Cancelling Headphones,electronics,laptop,Acme,206.5,36,4.94,yes,2024-08-26,no,11.82,0.58
P1810,Fruit Juice,groceries,snacks,Verve,39.74,731,2.08,yes,2023-02-25,yes,9.01,1.07
P1811,Moisturizer,beauty,haircare,Acme,48.64,274,2.43,yes,2024-02-24,yes,19.52,0.45
P1812,Lego Set,toys,puzzles,UrbanEdge,19.0,491,2.61,yes,2024-08-05,yes,17.44,1.93
P1813,Stuffed Animal,toys,educational,PlaySphere,62.39,508,3.55,yes,2024-06-05,yes,19.33,0.65
P1814,Dish Soap,groceries,beverages,Optima,46.05,880,1.82,yes,2024-07-23,no,3.49,1.2
P1815,Casual Dress,fashion,men_shirts,Optima,50.38,138,3.73,yes,2024-10-21,no,14.32,0.96
P1816,Stuffed Animal,toys,educational,Natura,90.5,708,2.39,yes,2024-09-24,no,9.56,1.29
P1817,Moisturizer,beauty,makeup,UrbanEdge,23.04,532,4.57,yes,2024-06-15,no,24.32,0.5
P1818,Rubik's Cube,toys,puzzles,Verve,50.08,187,1.08,yes,2023-07-25,yes,15.68,1.16
P1819,Bluetooth Earbuds,electronics,audio,Nova,456.4,265,2.71,yes,2024-06-21,yes,11.94,2.76
P1820,Instant Coffee,groceries,household,Verve,5.25,923,1.18,yes,2024-02-11,no,16.88,2.95
P1821,Rubik's Cube,toys,action_figures,Verve,85.26,923,1.53,no,2023-10-27,yes,21.89,1.46
P1822,Storage Rack,home_decor,lighting,Nova,102.1,176,3.66,yes,2025-01-29,yes,4.18,4.27
P1823,Bluetooth Earbuds,electronics,audio,Nova,137.08,946,4.16,yes,2024-03-13,yes,10.32,0.74
P1824,Lego Set,toys,puzzles,Optima,20.99,487,2.35,yes,2024-02-19,no,16.39,1.68
P1825,Action Figure,toys,puzzles,Optima,32.2,639,4.42,yes,2023-05-10,no,13.48,1.59
P1826,Rubik's Cube,toys,action_figures,PixelHaus,70.15,607,3.86,yes,2024-11-29,no,6.36,1.98
P1827,Rubik's Cube,toys,educational,Natura,18.44,153,3.67,yes,2023-05-12,yes,11.33,1.48
P1828,Dish Soap,groceries,snacks,GlowCo,32.22,549,4.88,no,2024-05-09,yes,3.7,0.52
P1829,Shampoo Pack,beauty,skincare,Verve,25.92,290,3.54,yes,2023-06-26,no,18.39,0.19
P1830,Face Serum,beauty,skincare,PixelHaus,18.17,738,1.07,yes,2023-02-05,yes,18.85,0.33
P1831,Lego Set,toys,puzzles,Acme,58.57,113,1.23,yes,2023-07-19,yes,1.13,1.93
P1832,Decorative Vase,home_decor,lighting,Zenith,144.64,392,4.06,yes,2023-06-16,no,12.5,4.72
P1833,Instant Coffee,groceries,beverages,Zenith,7.51,189,4.52,yes,2024-01-13,yes,19.15,0.42
P1834,Storage Rack,home_decor,storage,PixelHaus,47.48,294,3.65,yes,2023-04-26,no,10.89,4.55
P1835,Hair Oil,beauty,skincare,Optima,12.14,216,1.74,yes,2023-10-03,no,5.2,0.66
P1836,Smartphone,electronics,laptop,GlowCo,276.96,360,1.46,yes,2024-08-03,yes,18.29,2.37
P1837,Fruit Juice,groceries,snacks,Natura,3.79,233,4.03,yes,2023-04-11,yes,3.4,0.72
P1838,Shampoo Pack,beauty,makeup,Acme,73.68,921,2.88,yes,2023-08-28,yes,11.82,0.34
P1839,Denim Jeans,fashion,footwear,GlowCo,62.71,347,1.17,yes,2024-01-04,no,20.95,0.5
P1840,Casual Dress,fashion,footwear,PlaySphere,149.5,499,2.85,no,2023-05-16,no,6.12,1.0
P1841,Bluetooth Earbuds,electronics,laptop,GlowCo,136.68,901,1.08,yes,2023-04-28,yes,6.26,1.61
P1842,Moisturizer,beauty,skincare,PixelHaus,64.07,678,1.03,yes,2023-01-15,no,16.44,0.12
P1843,Lego Set,toys,puzzles,Optima,98.25,652,3.98,yes,2023-01-21,yes,9.69,1.38
P1844,Lego Set,toys,action_figures,Optima,34.93,192,2.16,yes,2024-06-13,yes,24.64,1.9
P1845,Fruit Juice,groceries,snacks,Optima,31.0,805,4.79,yes,2023-04-20,no,24.9,2.03
P1846,Moisturizer,beauty,makeup,Acme,13.29,603,1.69,yes,2023-08-31,no,20.31,0.33
P1847,Moisturizer,beauty,makeup,Acme,37.5,293,3.41,yes,2024-12-16,yes,19.57,0.78
P1848,Wireless Mouse,electronics,camera,UrbanEdge,471.6,364,3.25,yes,2024-05-29,no,8.42,0.5
P1849,Denim Jeans,fashion,women_dresses,PlaySphere,115.49,612,2.4,yes,2023-06-14,no,4.83,0.63
P1850,Denim Jeans,fashion,men_shirts,Natura,49.83,355,4.84,yes,2023-07-09,no,4.24,0.22
P1851,Face Serum,beauty,skincare,UrbanEdge,30.76,702,3.56,yes,2023-03-29,no,3.73,0.94
P1852,Decorative Vase,home_decor,furniture,PixelHaus,156.82,692,3.18,no,2023-08-04,no,4.31,2.23
P1853,Bluetooth Earbuds,electronics,audio,PlaySphere,397.48,560,4.84,yes,2023-11-06,no,13.35,2.17
P1854,Instant Coffee,groceries,beverages,PixelHaus,31.02,969,2.11,yes,2023-05-07,no,22.9,2.69
P1855,Denim Jeans,fashion,men_shirts,GlowCo,53.48,705,2.88,no,2023-10-16,yes,9.15,0.56
P1856,Noise Cancelling Headphones,electronics,camera,GlowCo,300.7,487,3.72,yes,2023-05-23,yes,2.81,2.19
P1857,Casual Dress,fashion,men_shirts,Natura,149.34,459,1.68,yes,2023-05-23,yes,10.67,0.55
P1858,Denim Jeans,fashion,men_shirts,UrbanEdge,43.03,250,2.03,yes,2023-01-06,no,3.19,0.36
P1859,Hair Oil,beauty,haircare,Natura,41.14,502,4.27,yes,2024-11-03,no,19.32,0.73
P1860,LED Desk Lamp,home_decor,furniture,PlaySphere,37.02,55,1.49,yes,2023-12-29,yes,3.37,4.28
P1861,Denim Jeans,fashion,women_dresses,PixelHaus,137.02,440,1.07,no,2023-11-23,yes,17.61,0.8
P1862,Stuffed Animal,toys,action_figures,Natura,15.54,780,1.4,yes,2023-03-19,yes,17.71,0.85
P1863,Cotton Shirt,fashion,men_shirts,Zenith,36.46,282,4.64,yes,2023-05-04,yes,2.01,0.81
P1864,Leather Jacket,fashion,footwear,Zenith,123.99,224,2.11,yes,2024-08-24,yes,17.51,0.79
P1865,Board Game,toys,puzzles,Zenith,35.18,266,3.01,yes,2024-05-12,yes,7.97,1.75
P1866,Decorative Vase,home_decor,furniture,Acme,161.6,798,1.67,yes,2023-10-27,no,6.07,4.08
P1867,Action Figure,toys,action_figures,Optima,32.16,714,4.6,yes,2025-01-09,yes,7.98,1.1
P1868,Fruit Juice,groceries,household,Optima,15.14,479,4.49,yes,2023-11-03,no,11.94,0.73
P1869,Face Serum,beauty,haircare,Natura,13.54,989,4.84,yes,2025-02-08,yes,4.89,0.43
P1870,Stuffed Animal,toys,educational,Nova,85.16,598,2.79,yes,2023-10-17,yes,16.65,1.35
P1871,LED Desk Lamp,home_decor,lighting,Optima,126.47,804,4.54,yes,2024-12-29,no,4.21,2.06
P1872,Board Game,toys,action_figures,Acme,10.48,121,3.18,yes,2024-03-23,yes,19.15,1.25
P1873,Leather Jacket,fashion,footwear,UrbanEdge,72.51,355,3.48,yes,2023-04-06,no,24.28,0.92
P1874,Shampoo Pack,beauty,haircare,Nova,78.01,638,1.8,no,2024-11-18,no,24.23,0.25
P1875,Organic Oats,groceries,beverages,Zenith,16.12,310,3.92,yes,2023-10-15,no,10.54,2.46
P1876,Cotton Shirt,fashion,women_dresses,Verve,73.33,841,3.71,yes,2025-02-27,no,11.41,0.68
P1877,Bluetooth Earbuds,electronics,laptop,PlaySphere,256.56,708,4.08,yes,2023-01-10,yes,8.02,0.62
P1878,Action Figure,toys,action_figures,PixelHaus,64.6,122,3.74,yes,2023-05-04,no,10.72,0.21
P1879,Portable Speaker,electronics,camera,Nova,293.96,222,4.58,yes,2023-10-01,yes,20.55,2.03
P1880,Bluetooth Earbuds,electronics,mobile,PlaySphere,255.01,957,4.49,yes,2023-11-04,yes,9.68,1.28
P1881,Bluetooth Earbuds,electronics,audio,Optima,407.79,481,4.04,yes,2024-02-13,yes,18.43,1.09
P1882,Action Figure,toys,action_figures,Acme,44.67,689,2.45,no,2023-08-12,no,3.06,0.99
P1883,Instant Coffee,groceries,snacks,Nova,38.81,38,1.58,yes,2023-10-22,yes,10.21,2.21
P1884,Wall Art Frame,home_decor,lighting,PixelHaus,87.87,10,1.27,yes,2023-07-12,no,3.87,3.81
P1885,Dish Soap,groceries,snacks,PixelHaus,31.8,202,1.99,yes,2023-04-28,no,5.1,2.55
P1886,Stuffed Animal,toys,action_figures,Natura,36.44,767,2.79,yes,2023-10-20,no,8.76,1.59
P1887,Portable Speaker,electronics,audio,PlaySphere,464.59,303,2.84,yes,2023-10-18,yes,12.47,2.05
P1888,Instant Coffee,groceries,household,Natura,28.48,141,3.68,yes,2024-05-14,no,2.04,1.16
P1889,Action Figure,toys,puzzles,PlaySphere,96.11,330,4.09,no,2023-12-20,no,16.83,1.3
P1890,Decorative Vase,home_decor,lighting,PlaySphere,178.7,40,1.76,yes,2023-09-10,no,15.93,3.4
P1891,Lipstick Set,beauty,skincare,Verve,29.36,739,4.47,yes,2024-09-05,yes,24.85,0.84
P1892,Rubik's Cube,toys,puzzles,Zenith,82.3,627,3.82,no,2024-04-05,no,11.61,1.32
P1893,Rubik's Cube,toys,educational,Zenith,35.84,209,4.42,yes,2024-10-02,yes,18.53,1.34
P1894,Formal Shoes,fashion,footwear,GlowCo,24.66,487,2.3,yes,2025-02-26,no,9.06,0.61
P1895,LED Desk Lamp,home_decor,lighting,Acme,110.03,115,3.15,yes,2024-03-19,yes,23.72,3.97
P1896,Shampoo Pack,beauty,makeup,Optima,24.42,491,4.61,yes,2023-12-06,yes,19.01,0.79
P1897,Stuffed Animal,toys,action_figures,PlaySphere,38.72,83,1.62,yes,2024-10-24,no,3.53,0.3
P1898,Bluetooth Earbuds,electronics,audio,UrbanEdge,211.14,873,4.57,yes,2024-01-25,no,3.42,0.65
P1899,Storage Rack,home_decor,furniture,Acme,147.33,752,4.42,yes,2024-06-19,no,14.11,2.38
P1900,Hair Oil,beauty,skincare,Natura,57.59,182,3.27,yes,2024-01-10,yes,7.79,0.88
P1901,Lego Set,toys,action_figures,UrbanEdge,93.19,698,1.66,yes,2023-01-11,no,13.04,1.44
P1902,Lipstick Set,beauty,makeup,Zenith,75.67,768,1.19,yes,2024-01-26,yes,12.55,0.49
P1903,Wireless Mouse,electronics,camera,GlowCo,169.1,705,3.06,yes,2024-03-13,yes,2.52,1.26
P1904,LED Desk Lamp,home_decor,furniture,PixelHaus,185.39,760,1.87,yes,2023-09-08,no,0.54,3.2
P1905,Casual Dress,fashion,women_dresses,PlaySphere,106.16,340,2.88,yes,2023-04-11,no,14.6,0.97
P1906,Casual Dress,fashion,footwear,Optima,65.45,480,3.38,yes,2023-04-06,yes,8.66,0.5
P1907,LED Desk Lamp,home_decor,storage,Verve,191.37,66,1.54,yes,2023-04-08,no,24.46,3.23
P1908,Storage Rack,home_decor,storage,GlowCo,115.9,845,5.0,yes,2025-02-06,yes,11.69,3.99
P1909,LED Desk Lamp,home_decor,furniture,GlowCo,168.16,91,4.83,yes,2024-06-18,yes,21.7,4.36
P1910,Lego Set,toys,action_figures,Zenith,43.95,833,3.96,yes,2023-04-04,yes,1.63,0.9
P1911,Face Serum,beauty,skincare,Optima,31.4,613,4.12,yes,2024-10-30,yes,9.32,0.56
P1912,Moisturizer,beauty,skincare,Verve,76.58,958,3.66,yes,2023-05-05,yes,7.98,0.56
P1913,Wireless Mouse,electronics,laptop,Nova,498.03,577,4.43,yes,2024-11-23,yes,2.51,1.66
P1914,Fruit Juice,groceries,snacks,Natura,10.39,856,3.42,yes,2023-01-19,no,19.67,2.71
P1915,LED Desk Lamp,home_decor,storage,Verve,143.66,634,1.06,yes,2023-05-18,no,9.22,1.11
P1916,Smartphone,electronics,laptop,Verve,220.56,977,1.96,yes,2024-05-09,yes,3.07,2.55
P1917,Shampoo Pack,beauty,makeup,PlaySphere,14.17,337,4.79,yes,2024-07-15,yes,22.15,0.35
P1918,Formal Shoes,fashion,women_dresses,Verve,69.85,455,2.48,yes,2023-04-13,no,5.78,0.53
P1919,Action Figure,toys,action_figures,GlowCo,39.24,818,4.86,yes,2024-02-12,yes,10.67,0.34
P1920,Portable Speaker,electronics,laptop,Acme,430.81,147,3.42,yes,2024-05-10,no,15.75,2.49
P1921,Action Figure,toys,educational,PlaySphere,14.76,670,3.3,yes,2024-12-01,no,1.71,0.75
P1922,Hair Oil,beauty,makeup,Acme,36.37,381,1.4,yes,2024-07-10,yes,1.4,0.37
P1923,Fruit Juice,groceries,snacks,Natura,42.27,969,1.32,yes,2025-01-16,yes,16.05,0.25
P1924,Smartphone,electronics,camera,Acme,142.27,514,3.55,yes,2024-07-29,yes,14.78,2.9
P1925,Lego Set,toys,action_figures,PlaySphere,95.67,532,4.54,yes,2025-02-15,no,6.03,1.85
P1926,Organic Oats,groceries,household,Nova,42.89,254,4.85,yes,2024-04-11,no,2.11,0.63
P1927,Fruit Juice,groceries,household,PixelHaus,38.83,713,1.5,yes,2025-01-29,no,0.95,2.84
P1928,Organic Oats,groceries,beverages,Nova,9.16,322,4.08,yes,2024-05-01,yes,17.9,1.0
P1929,Action Figure,toys,educational,GlowCo,76.16,772,3.7,yes,2023-10-23,no,10.4,1.52
P1930,Board Game,toys,educational,UrbanEdge,71.71,516,1.77,yes,2023-12-21,no,22.34,1.22
P1931,Portable Speaker,electronics,mobile,Zenith,283.15,52,2.32,yes,2023-09-22,no,3.18,2.89
P1932,Organic Oats,groceries,household,GlowCo,43.2,60,3.29,yes,2023-03-08,no,1.56,0.92
P1933,Moisturizer,beauty,haircare,Natura,21.23,815,2.17,yes,2024-07-02,yes,9.49,0.96
P1934,Hair Oil,beauty,haircare,Verve,72.91,735,3.66,yes,2024-09-28,no,8.1,0.64
P1935,Action Figure,toys,action_figures,Nova,86.05,988,2.07,yes,2024-12-23,yes,10.37,0.52
P1936,Smartphone,electronics,mobile,Natura,253.14,243,2.88,yes,2024-12-18,yes,21.17,0.68
P1937,Noise Cancelling Headphones,electronics,laptop,PixelHaus,314.36,506,4.77,yes,2024-05-18,yes,7.26,1.21
P1938,Lego Set,toys,educational,Natura,20.92,796,2.43,yes,2024-09-18,yes,15.25,1.5
P1939,Leather Jacket,fashion,footwear,Optima,109.94,230,3.81,no,2024-12-21,yes,4.67,0.7
P1940,Lipstick Set,beauty,haircare,UrbanEdge,74.33,631,2.3,no,2024-12-22,yes,6.36,0.67
P1941,Shampoo Pack,beauty,skincare,UrbanEdge,71.01,742,2.72,yes,2024-12-03,yes,17.49,0.32
P1942,Storage Rack,home_decor,lighting,Acme,138.96,985,2.52,yes,2023-08-26,yes,2.01,2.45
P1943,Organic Oats,groceries,beverages,Zenith,47.69,49,1.15,yes,2023-08-09,yes,20.67,0.89
P1944,Organic Oats,groceries,snacks,Natura,3.86,240,1.68,yes,2024-08-21,yes,9.25,1.17
P1945,Fruit Juice,groceries,snacks,Optima,6.95,582,4.11,yes,2024-10-13,yes,11.64,2.98
P1946,Smartphone,electronics,audio,PixelHaus,154.74,391,3.86,no,2023-02-08,no,24.12,1.95
P1947,Moisturizer,beauty,makeup,GlowCo,12.07,164,3.07,yes,2023-08-05,no,21.32,0.61
P1948,Wall Art Frame,home_decor,storage,Verve,51.9,450,3.9,yes,2024-05-07,yes,17.93,4.53
P1949,Face Serum,beauty,haircare,UrbanEdge,51.15,435,4.14,yes,2024-08-15,yes,10.64,0.63
P1950,Energy Drink,groceries,beverages,UrbanEdge,41.88,224,4.36,yes,2023-08-21,yes,1.87,1.93
P1951,Board Game,toys,educational,Optima,31.78,39,2.96,yes,2024-09-12,no,17.37,1.39
P1952,Formal Shoes,fashion,men_shirts,PixelHaus,45.16,753,4.56,yes,2024-07-22,yes,15.16,0.45
P1953,Dish Soap,groceries,snacks,PixelHaus,25.04,789,4.12,yes,2023-01-22,yes,21.2,0.51
P1954,Lipstick Set,beauty,skincare,Zenith,47.57,859,4.73,yes,2024-11-05,yes,23.48,0.66
P1955,Lego Set,toys,educational,UrbanEdge,88.44,856,1.62,no,2023-09-26,no,21.04,1.61
P1956,Cotton Shirt,fashion,women_dresses,UrbanEdge,44.81,407,3.96,yes,2023-08-23,yes,24.17,0.58
P1957,Cotton Shirt,fashion,footwear,UrbanEdge,51.74,144,1.9,no,2023-10-13,yes,13.84,0.33
P1958,Hair Oil,beauty,skincare,Verve,68.74,259,4.08,yes,2023-12-04,no,11.11,0.13
P1959,Cotton Shirt,fashion,footwear,Nova,48.2,883,3.37,yes,2023-05-28,yes,23.98,0.44
P1960,LED Desk Lamp,home_decor,furniture,GlowCo,61.28,746,3.67,yes,2023-01-26,no,10.01,2.27
P1961,Casual Dress,fashion,women_dresses,GlowCo,31.14,511,4.15,yes,2024-08-30,no,10.12,0.65
P1962,Lego Set,toys,action_figures,GlowCo,41.85,526,4.92,yes,2025-01-03,no,21.1,0.32
P1963,Stuffed Animal,toys,educational,Nova,71.93,419,4.98,yes,2023-08-21,yes,14.16,1.6
P1964,Lipstick Set,beauty,haircare,UrbanEdge,30.75,855,3.62,yes,2024-02-25,no,5.16,0.74
P1965,Shampoo Pack,beauty,makeup,Acme,20.82,124,4.6,no,2024-06-08,yes,17.49,0.4
P1966,Fruit Juice,groceries,beverages,GlowCo,31.46,750,1.49,yes,2023-11-04,no,21.97,0.72
P1967,Storage Rack,home_decor,lighting,PlaySphere,175.58,399,2.83,no,2023-02-03,no,13.07,4.38
P1968,Fruit Juice,groceries,beverages,UrbanEdge,49.46,592,4.82,yes,2025-02-11,no,3.01,2.14
P1969,Board Game,toys,puzzles,PixelHaus,51.38,679,1.07,yes,2024-09-01,no,1.26,1.35
P1970,Storage Rack,home_decor,lighting,GlowCo,66.95,785,3.32,no,2023-09-03,yes,6.76,1.43
P1971,Leather Jacket,fashion,men_shirts,Zenith,97.53,889,1.53,yes,2024-04-16,yes,15.58,0.96
P1972,Storage Rack,home_decor,storage,Natura,103.49,887,2.4,no,2024-03-07,no,4.68,2.64
P1973,Portable Speaker,electronics,audio,PlaySphere,435.88,240,1.24,yes,2023-12-20,yes,11.91,1.13
P1974,Shampoo Pack,beauty,makeup,PlaySphere,60.42,41,3.02,yes,2023-10-23,yes,6.1,0.96
P1975,Rubik's Cube,toys,educational,PlaySphere,63.57,525,2.34,yes,2025-01-25,yes,20.62,1.45
P1976,Lipstick Set,beauty,makeup,Natura,36.11,450,4.17,yes,2025-02-14,no,6.73,0.34
P1977,Rubik's Cube,toys,action_figures,Optima,61.38,873,1.96,yes,2024-11-03,yes,10.03,0.77
P1978,Leather Jacket,fashion,women_dresses,Natura,63.43,896,2.41,yes,2024-11-06,no,12.66,0.82
P1979,Board Game,toys,educational,Acme,27.19,28,3.41,yes,2023-09-06,yes,10.9,1.77
P1980,Bluetooth Earbuds,electronics,mobile,Acme,179.75,442,2.14,yes,2025-01-27,yes,6.72,0.64
P1981,Wireless Mouse,electronics,mobile,Verve,288.28,232,2.84,yes,2023-04-03,yes,16.08,1.94
P1982,Energy Drink,groceries,household,Zenith,3.09,807,2.8,yes,2024-07-02,no,10.13,1.87
P1983,Board Game,toys,action_figures,Zenith,26.59,791,4.48,no,2023-06-14,yes,7.81,1.53
P1984,Face Serum,beauty,haircare,Acme,32.07,901,1.57,yes,2023-04-14,yes,7.45,0.4
P1985,Energy Drink,groceries,snacks,PlaySphere,28.06,595,3.36,yes,2024-05-17,no,6.88,2.49
P1986,Organic Oats,groceries,snacks,Natura,4.53,995,3.1,yes,2025-01-10,yes,12.1,1.78
P1987,Dish Soap,groceries,household,Natura,29.08,351,3.31,yes,2024-03-25,yes,11.31,2.3
P1988,Noise Cancelling Headphones,electronics,camera,Verve,236.63,265,2.88,yes,2023-08-08,yes,1.18,1.44
P1989,Dish Soap,groceries,snacks,Nova,17.19,448,3.18,no,2024-01-01,no,14.71,0.63
P1990,Wireless Mouse,electronics,audio,PlaySphere,371.66,606,2.88,no,2025-02-06,yes,17.38,2.55
P1991,Wooden Bookshelf,home_decor,furniture,Optima,141.63,73,2.35,yes,2023-12-03,no,14.99,4.84
P1992,Storage Rack,home_decor,furniture,Acme,95.66,918,4.07,yes,2024-10-08,no,9.95,2.47
P1993,Organic Oats,groceries,beverages,Verve,43.67,940,1.91,no,2025-01-31,yes,4.16,1.91
P1994,Lipstick Set,beauty,haircare,Natura,12.36,534,2.66,yes,2023-01-21,no,23.92,0.85
P1995,Shampoo Pack,beauty,makeup,Acme,75.6,204,4.34,yes,2024-04-23,yes,19.19,0.3
